channel,counts,energy_keV
2690,612,0.0000
2691,612,0.0000
2692,612,0.0000
2693,612,0.0000
2694,612,0.0000
2695,612,0.0000
2696,542,0.0000
2697,542,0.0000
2698,542,0.0000
2699,542,0.0000
2700,542,0.0000
2701,542,0.0000
2702,542,0.0000
2703,542,0.0000
2704,468,0.0000
2705,468,0.0000
2706,468,0.0000
2707,468,0.0000
2708,468,0.0000
2709,468,0.0000
2710,468,0.0000
2711,468,0.0000
2712,414,0.0000
2713,414,0.0000
2714,414,0.0000
2715,414,0.0000
2716,414,0.0000
2717,414,0.0000
2718,414,0.0000
2719,414,0.0000
2720,417,0.0000
2721,417,0.0000
2722,417,0.0000
2723,417,0.0000
2724,417,0.0000
2725,417,0.0000
2726,417,0.0000
2727,417,0.0000
2728,398,0.0000
2729,398,0.0000
2730,398,0.0000
2731,398,0.0000
2732,398,0.0000
2733,398,0.0000
2734,398,0.0000
2735,398,0.0000
2736,406,0.0000
2737,406,0.0000
2738,406,0.0000
2739,406,0.0000
2740,406,0.0000
2741,406,0.0000
2742,406,0.0000
2743,406,0.0000
2744,398,0.0000
2745,398,0.0000
2746,398,0.0000
2747,398,0.0000
2748,398,0.0000
2749,398,0.0000
2750,398,0.0000
2751,398,0.0000
2752,408,0.0000
2753,408,0.0000
2754,408,0.0000
2755,408,0.0000
2756,408,0.0000
2757,408,0.0000
2758,408,0.0000
2759,408,0.0000
2760,430,0.0000
2761,430,0.0000
2762,430,0.0000
2763,430,0.0000
2764,430,0.0000
2765,430,0.0000
2766,430,0.0000
2767,430,0.0000
2768,429,0.0000
2769,429,0.0000
2770,429,0.0000
2771,429,0.0000
2772,429,0.0000
2773,429,0.0000
2774,429,0.0000
2775,429,0.0000
2776,463,0.0000
2777,463,0.0000
2778,463,0.0000
2779,463,0.0000
2780,463,0.0000
2781,463,0.0000
2782,463,0.0000
2783,463,0.0000
2784,470,0.0000
2785,470,0.0000
2786,470,0.0000
2787,470,0.0000
2788,470,0.0000
2789,470,0.0000
2790,470,0.0000
2791,470,0.0000
2792,449,0.0000
2793,449,0.0000
2794,449,0.0000
2795,449,0.0000
2796,449,0.0000
2797,449,0.0000
2798,449,0.0000
2799,449,0.0000
2800,435,0.0000
2801,435,0.0000
2802,435,0.0000
2803,435,0.0000
2804,435,0.0000
2805,435,0.0000
2806,435,0.0000
2807,435,0.0000
2808,489,0.0000
2809,489,0.0000
2810,489,0.0000
2811,489,0.0000
2812,489,0.0000
2813,489,0.0000
2814,489,0.0000
2815,489,0.0000
2816,479,0.0000
2817,479,0.0000
2818,479,0.0000
2819,479,0.0000
2820,479,0.0000
2821,479,0.0000
2822,479,0.0000
2823,479,0.0000
2824,513,0.0000
2825,513,0.0000
2826,513,0.0000
2827,513,0.0000
2828,513,0.0000
2829,513,0.0000
2830,513,0.0000
2831,513,0.0000
2832,448,0.0000
2833,448,0.0000
2834,448,0.0000
2835,448,0.0000
2836,448,0.0000
2837,448,0.0000
2838,448,0.0000
2839,448,0.0000
2840,521,0.0000
2841,521,0.0000
2842,521,0.0000
2843,521,0.0000
2844,521,0.0000
2845,521,0.0000
2846,521,0.0000
2847,521,0.0000
2848,467,0.0000
2849,467,0.0000
2850,467,0.0000
2851,467,0.0000
2852,467,0.0000
2853,467,0.0000
2854,467,0.0000
2855,467,0.0000
2856,497,0.0000
2857,497,0.0000
2858,497,0.0000
2859,497,0.0000
2860,497,0.0000
2861,497,0.0000
2862,497,0.0000
2863,497,0.0000
2864,494,0.0000
2865,494,0.0000
2866,494,0.0000
2867,494,0.0000
2868,494,0.0000
2869,494,0.0000
2870,494,0.0000
2871,494,0.0000
2872,484,0.0000
2873,484,0.0000
2874,484,0.0000
2875,484,0.0000
2876,484,0.0000
2877,484,0.0000
2878,484,0.0000
2879,484,0.0000
2880,502,0.0000
2881,502,0.0000
2882,502,0.0000
2883,502,0.0000
2884,502,0.0000
2885,502,0.0000
2886,502,0.0000
2887,502,0.0000
2888,503,0.0000
2889,503,0.0000
2890,503,0.0000
2891,503,0.0000
2892,503,0.0000
2893,503,0.0000
2894,503,0.0000
2895,503,0.0000
2896,502,0.0000
2897,502,0.0000
2898,502,0.0000
2899,502,0.0000
2900,502,0.0000
2901,502,0.0000
2902,502,0.0000
2903,502,0.0000
2904,499,0.0000
2905,499,0.0000
2906,499,0.0000
2907,499,0.0000
2908,499,0.0000
2909,499,0.0000
2910,499,0.0000
2911,499,0.0000
2912,485,0.0000
2913,485,0.0000
2914,485,0.0000
2915,485,0.0000
2916,485,0.0000
2917,485,0.0000
2918,485,0.0000
2919,485,0.0000
2920,519,0.0000
2921,519,0.0000
2922,519,0.0000
2923,519,0.0000
2924,519,0.0000
2925,519,0.0000
2926,519,0.0000
2927,519,0.0000
2928,580,0.0000
2929,580,0.0000
2930,580,0.0000
2931,580,0.0000
2932,580,0.0000
2933,580,0.0000
2934,580,0.0000
2935,580,0.0000
2936,542,0.0000
2937,542,0.0000
2938,542,0.0000
2939,542,0.0000
2940,542,0.0000
2941,542,0.0000
2942,542,0.0000
2943,542,0.0000
2944,581,0.0000
2945,581,0.0000
2946,581,0.0000
2947,581,0.0000
2948,581,0.0000
2949,581,0.0000
2950,581,0.0000
2951,581,0.0000
2952,621,0.0000
2953,621,0.0000
2954,621,0.0000
2955,621,0.0000
2956,621,0.0000
2957,621,0.0000
2958,621,0.0000
2959,621,0.0000
2960,637,0.0000
2961,637,0.0000
2962,637,0.0000
2963,637,0.0000
2964,637,0.0000
2965,637,0.0000
2966,637,0.0000
2967,637,0.0000
2968,663,0.0000
2969,663,0.0000
2970,663,0.0000
2971,663,0.0000
2972,663,0.0000
2973,663,0.0000
2974,663,0.0000
2975,663,0.0000
2976,685,0.0000
2977,685,0.0000
2978,685,0.0000
2979,685,0.0000
2980,685,0.0000
2981,685,0.0000
2982,685,0.0000
2983,685,0.0000
2984,710,0.0000
2985,710,0.0000
2986,710,0.0000
2987,710,0.0000
2988,710,0.0000
2989,710,0.0000
2990,710,0.0000
2991,710,0.0000
2992,638,0.0000
2993,638,0.0000
2994,638,0.0000
2995,638,0.0000
2996,638,0.0000
2997,638,0.0000
2998,638,0.0000
2999,638,0.0000
3000,636,0.0000
3001,636,0.0000
3002,636,0.0000
3003,636,0.0000
3004,636,0.0000
3005,636,0.0000
3006,636,0.0000
3007,636,0.0000
3008,577,0.0000
3009,577,0.0000
3010,577,0.0000
3011,577,0.0000
3012,577,0.0000
3013,577,0.0000
3014,577,0.0000
3015,577,0.0000
3016,508,0.0000
3017,508,0.0000
3018,508,0.0000
3019,508,0.0000
3020,508,0.0000
3021,508,0.0000
3022,508,0.0000
3023,508,0.0000
3024,467,0.0000
3025,467,0.0000
3026,467,0.0000
3027,467,0.0000
3028,467,0.0000
3029,467,0.0000
3030,467,0.0000
3031,467,0.0000
3032,412,0.0000
3033,412,0.0000
3034,412,0.0000
3035,412,0.0000
3036,412,0.0000
3037,412,0.0000
3038,412,0.0000
3039,412,0.0000
3040,420,0.0000
3041,420,0.0000
3042,420,0.0000
3043,420,0.0000
3044,420,0.0000
3045,420,0.0000
3046,420,0.0000
3047,420,0.0000
3048,427,0.0000
3049,427,0.0000
3050,427,0.0000
3051,427,0.0000
3052,427,0.0000
3053,427,0.0000
3054,427,0.0000
3055,427,0.0000
3056,406,0.0000
3057,406,0.0000
3058,406,0.0000
3059,406,0.0000
3060,406,0.0000
3061,406,0.0000
3062,406,0.0000
3063,406,0.0000
3064,402,0.0000
3065,402,0.0000
3066,402,0.0000
3067,402,0.0000
3068,402,0.0000
3069,402,0.0000
3070,402,0.0000
3071,402,0.0000
3072,451,0.0000
3073,451,0.0000
3074,451,0.0000
3075,451,0.0000
3076,451,0.0000
3077,451,0.0000
3078,451,0.0000
3079,451,0.0000
3080,481,0.0000
3081,481,0.0000
3082,481,0.0000
3083,481,0.0000
3084,481,0.0000
3085,481,0.0000
3086,481,0.0000
3087,481,0.0000
3088,468,0.0000
3089,468,0.0000
3090,468,0.0000
3091,468,0.0000
3092,468,0.0000
3093,468,0.0000
3094,468,0.0000
3095,468,0.0000
3096,529,0.0000
3097,529,0.0000
3098,529,0.0000
3099,529,0.0000
3100,529,0.0000
3101,529,0.0000
3102,529,0.0000
3103,529,0.0000
3104,479,0.0000
3105,479,0.0000
3106,479,0.0000
3107,479,0.0000
3108,479,0.0000
3109,479,0.0000
3110,479,0.0000
3111,479,0.0000
3112,463,0.0000
3113,463,0.0000
3114,463,0.0000
3115,463,0.0000
3116,463,0.0000
3117,463,0.0000
3118,463,0.0000
3119,463,0.0000
3120,433,0.0000
3121,433,0.0000
3122,433,0.0000
3123,433,0.0000
3124,433,0.0000
3125,433,0.0000
3126,433,0.0000
3127,433,0.0000
3128,384,0.0000
3129,384,0.0000
3130,384,0.0000
3131,384,0.0000
3132,384,0.0000
3133,384,0.0000
3134,384,0.0000
3135,384,0.0000
3136,367,0.0000
3137,367,0.0000
3138,367,0.0000
3139,367,0.0000
3140,367,0.0000
3141,367,0.0000
3142,367,0.0000
3143,367,0.0000
3144,293,0.0000
3145,293,0.0000
3146,293,0.0000
3147,293,0.0000
3148,293,0.0000
3149,293,0.0000
3150,293,0.0000
3151,293,0.0000
3152,248,0.0000
3153,248,0.0000
3154,248,0.0000
3155,248,0.0000
3156,248,0.0000
3157,248,0.0000
3158,248,0.0000
3159,248,0.0000
3160,238,0.0000
3161,238,0.0000
3162,238,0.0000
3163,238,0.0000
3164,238,0.0000
3165,238,0.0000
3166,238,0.0000
3167,238,0.0000
3168,199,0.0000
3169,199,0.0000
3170,199,0.0000
3171,199,0.0000
3172,199,0.0000
3173,199,0.0000
3174,199,0.0000
3175,199,0.0000
3176,191,0.0000
3177,191,0.0000
3178,191,0.0000
3179,191,0.0000
3180,191,0.0000
3181,191,0.0000
3182,191,0.0000
3183,191,0.0000
3184,183,0.0000
3185,183,0.0000
3186,183,0.0000
3187,183,0.0000
3188,183,0.0000
3189,183,0.0000
3190,183,0.0000
3191,183,0.0000
3192,201,0.0000
3193,201,0.0000
3194,201,0.0000
3195,201,0.0000
3196,201,0.0000
3197,201,0.0000
3198,201,0.0000
3199,201,0.0000
3200,191,0.0000
3201,191,0.0000
3202,191,0.0000
3203,191,0.0000
3204,191,0.0000
3205,191,0.0000
3206,191,0.0000
3207,191,0.0000
3208,230,0.0000
3209,230,0.0000
3210,230,0.0000
3211,230,0.0000
3212,230,0.0000
3213,230,0.0000
3214,230,0.0000
3215,230,0.0000
3216,258,0.0000
3217,258,0.0000
3218,258,0.0000
3219,258,0.0000
3220,258,0.0000
3221,258,0.0000
3222,258,0.0000
3223,258,0.0000
3224,209,0.0000
3225,209,0.0000
3226,209,0.0000
3227,209,0.0000
3228,209,0.0000
3229,209,0.0000
3230,209,0.0000
3231,209,0.0000
3232,269,0.0000
3233,269,0.0000
3234,269,0.0000
3235,269,0.0000
3236,269,0.0000
3237,269,0.0000
3238,269,0.0000
3239,269,0.0000
3240,244,0.0000
3241,244,0.0000
3242,244,0.0000
3243,244,0.0000
3244,244,0.0000
3245,244,0.0000
3246,244,0.0000
3247,244,0.0000
3248,281,0.0000
3249,281,0.0000
3250,281,0.0000
3251,281,0.0000
3252,281,0.0000
3253,281,0.0000
3254,281,0.0000
3255,281,0.0000
3256,273,0.0000
3257,273,0.0000
3258,273,0.0000
3259,273,0.0000
3260,273,0.0000
3261,273,0.0000
3262,273,0.0000
3263,273,0.0000
3264,282,0.0000
3265,282,0.0000
3266,282,0.0000
3267,282,0.0000
3268,282,0.0000
3269,282,0.0000
3270,282,0.0000
3271,282,0.0000
3272,282,0.0000
3273,282,0.0000
3274,282,0.0000
3275,282,0.0000
3276,282,0.0000
3277,282,0.0000
3278,282,0.0000
3279,282,0.0000
3280,256,0.0000
3281,256,0.0000
3282,256,0.0000
3283,256,0.0000
3284,256,0.0000
3285,256,0.0000
3286,256,0.0000
3287,256,0.0000
3288,261,0.0000
3289,261,0.0000
3290,261,0.0000
3291,261,0.0000
3292,261,0.0000
3293,261,0.0000
3294,261,0.0000
3295,261,0.0000
3296,246,0.0000
3297,246,0.0000
3298,246,0.0000
3299,246,0.0000
3300,246,0.0000
3301,246,0.0000
3302,246,0.0000
3303,246,0.0000
3304,263,0.0000
3305,263,0.0000
3306,263,0.0000
3307,263,0.0000
3308,263,0.0000
3309,263,0.0000
3310,263,0.0000
3311,263,0.0000
3312,290,0.0000
3313,290,0.0000
3314,290,0.0000
3315,290,0.0000
3316,290,0.0000
3317,290,0.0000
3318,290,0.0000
3319,290,0.0000
3320,239,0.0000
3321,239,0.0000
3322,239,0.0000
3323,239,0.0000
3324,239,0.0000
3325,239,0.0000
3326,239,0.0000
3327,239,0.0000
3328,242,0.0000
3329,242,0.0000
3330,242,0.0000
3331,242,0.0000
3332,242,0.0000
3333,242,0.0000
3334,242,0.0000
3335,242,0.0000
3336,259,0.0000
3337,259,0.0000
3338,259,0.0000
3339,259,0.0000
3340,259,0.0000
3341,259,0.0000
3342,259,0.0000
3343,259,0.0000
3344,227,0.0000
3345,227,0.0000
3346,227,0.0000
3347,227,0.0000
3348,227,0.0000
3349,227,0.0000
3350,227,0.0000
3351,227,0.0000
3352,272,0.0000
3353,272,0.0000
3354,272,0.0000
3355,272,0.0000
3356,272,0.0000
3357,272,0.0000
3358,272,0.0000
3359,272,0.0000
3360,253,0.0000
3361,253,0.0000
3362,253,0.0000
3363,253,0.0000
3364,253,0.0000
3365,253,0.0000
3366,253,0.0000
3367,253,0.0000
3368,278,0.0000
3369,278,0.0000
3370,278,0.0000
3371,278,0.0000
3372,278,0.0000
3373,278,0.0000
3374,278,0.0000
3375,278,0.0000
3376,255,0.0000
3377,255,0.0000
3378,255,0.0000
3379,255,0.0000
3380,255,0.0000
3381,255,0.0000
3382,255,0.0000
3383,255,0.0000
3384,289,0.0000
3385,289,0.0000
3386,289,0.0000
3387,289,0.0000
3388,289,0.0000
3389,289,0.0000
3390,289,0.0000
3391,289,0.0000
3392,319,0.0000
3393,319,0.0000
3394,319,0.0000
3395,319,0.0000
3396,319,0.0000
3397,319,0.0000
3398,319,0.0000
3399,319,0.0000
3400,345,0.0000
3401,345,0.0000
3402,345,0.0000
3403,345,0.0000
3404,345,0.0000
3405,345,0.0000
3406,345,0.0000
3407,345,0.0000
3408,409,0.0000
3409,409,0.0000
3410,409,0.0000
3411,409,0.0000
3412,409,0.0000
3413,409,0.0000
3414,409,0.0000
3415,409,0.0000
3416,451,0.0000
3417,451,0.0000
3418,451,0.0000
3419,451,0.0000
3420,451,0.0000
3421,451,0.0000
3422,451,0.0000
3423,451,0.0000
3424,444,0.0000
3425,444,0.0000
3426,444,0.0000
3427,444,0.0000
3428,444,0.0000
3429,444,0.0000
3430,444,0.0000
3431,444,0.0000
3432,490,0.0000
3433,490,0.0000
3434,490,0.0000
3435,490,0.0000
3436,490,0.0000
3437,490,0.0000
3438,490,0.0000
3439,490,0.0000
3440,507,0.0000
3441,507,0.0000
3442,507,0.0000
3443,507,0.0000
3444,507,0.0000
3445,507,0.0000
3446,507,0.0000
3447,507,0.0000
3448,564,0.0000
3449,564,0.0000
3450,564,0.0000
3451,564,0.0000
3452,564,0.0000
3453,564,0.0000
3454,564,0.0000
3455,564,0.0000
3456,573,0.0000
3457,573,0.0000
3458,573,0.0000
3459,573,0.0000
3460,573,0.0000
3461,573,0.0000
3462,573,0.0000
3463,573,0.0000
3464,592,0.0000
3465,592,0.0000
3466,592,0.0000
3467,592,0.0000
3468,592,0.0000
3469,592,0.0000
3470,592,0.0000
3471,592,0.0000
3472,553,0.0000
3473,553,0.0000
3474,553,0.0000
3475,553,0.0000
3476,553,0.0000
3477,553,0.0000
3478,553,0.0000
3479,553,0.0000
3480,462,0.0000
3481,462,0.0000
3482,462,0.0000
3483,462,0.0000
3484,462,0.0000
3485,462,0.0000
3486,462,0.0000
3487,462,0.0000
3488,417,0.0000
3489,417,0.0000
3490,417,0.0000
3491,417,0.0000
3492,417,0.0000
3493,417,0.0000
3494,417,0.0000
3495,417,0.0000
3496,326,0.0000
3497,326,0.0000
3498,326,0.0000
3499,326,0.0000
3500,326,0.0000
3501,326,0.0000
3502,326,0.0000
3503,326,0.0000
3504,243,0.0000
3505,243,0.0000
3506,243,0.0000
3507,243,0.0000
3508,243,0.0000
3509,243,0.0000
3510,243,0.0000
3511,243,0.0000
3512,162,0.0000
3513,162,0.0000
3514,162,0.0000
3515,162,0.0000
3516,162,0.0000
3517,162,0.0000
3518,162,0.0000
3519,162,0.0000
3520,95,0.0000
3521,95,0.0000
3522,95,0.0000
3523,95,0.0000
3524,95,0.0000
3525,95,0.0000
3526,95,0.0000
3527,95,0.0000
3528,78,0.0000
3529,78,0.0000
3530,78,0.0000
3531,78,0.0000
3532,78,0.0000
3533,78,0.0000
3534,78,0.0000
3535,78,0.0000
3536,46,0.0000
3537,46,0.0000
3538,46,0.0000
3539,46,0.0000
3540,46,0.0000
3541,46,0.0000
3542,46,0.0000
3543,46,0.0000
3544,36,0.0000
3545,36,0.0000
3546,36,0.0000
3547,36,0.0000
3548,36,0.0000
3549,36,0.0000
3550,36,0.0000
3551,36,0.0000
3552,18,0.0000
3553,18,0.0000
3554,18,0.0000
3555,18,0.0000
3556,18,0.0000
3557,18,0.0000
3558,18,0.0000
3559,18,0.0000
3560,23,0.0000
3561,23,0.0000
3562,23,0.0000
3563,23,0.0000
3564,23,0.0000
3565,23,0.0000
3566,23,0.0000
3567,23,0.0000
3568,15,0.0000
3569,15,0.0000
3570,15,0.0000
3571,15,0.0000
3572,15,0.0000
3573,15,0.0000
3574,15,0.0000
3575,15,0.0000
3576,9,0.0000
3577,9,0.0000
3578,9,0.0000
3579,9,0.0000
3580,9,0.0000
3581,9,0.0000
3582,9,0.0000
3583,9,0.0000
3584,17,0.0000
3585,17,0.0000
3586,17,0.0000
3587,17,0.0000
3588,17,0.0000
3589,17,0.0000
3590,17,0.0000
3591,17,0.0000
3592,8,0.0000
3593,8,0.0000
3594,8,0.0000
3595,8,0.0000
3596,8,0.0000
3597,8,0.0000
3598,8,0.0000
3599,8,0.0000
3600,8,0.0000
3601,8,0.0000
3602,8,0.0000
3603,8,0.0000
3604,8,0.0000
3605,8,0.0000
3606,8,0.0000
3607,8,0.0000
3608,15,0.0000
3609,15,0.0000
3610,15,0.0000
3611,15,0.0000
3612,15,0.0000
3613,15,0.0000
3614,15,0.0000
3615,15,0.0000
3616,9,0.0000
3617,9,0.0000
3618,9,0.0000
3619,9,0.0000
3620,9,0.0000
3621,9,0.0000
3622,9,0.0000
3623,9,0.0000
3624,7,0.0000
3625,7,0.0000
3626,7,0.0000
3627,7,0.0000
3628,7,0.0000
3629,7,0.0000
3630,7,0.0000
3631,7,0.0000
3632,9,0.0000
3633,9,0.0000
3634,9,0.0000
3635,9,0.0000
3636,9,0.0000
3637,9,0.0000
3638,9,0.0000
3639,9,0.0000
3640,3,0.0000
3641,3,0.0000
3642,3,0.0000
3643,3,0.0000
3644,3,0.0000
3645,3,0.0000
3646,3,0.0000
3647,3,0.0000
3648,4,0.0000
3649,4,0.0000
3650,4,0.0000
3651,4,0.0000
3652,4,0.0000
3653,4,0.0000
3654,4,0.0000
3655,4,0.0000
3656,4,0.0000
3657,4,0.0000
3658,4,0.0000
3659,4,0.0000
3660,4,0.0000
3661,4,0.0000
3662,4,0.0000
3663,4,0.0000
3664,5,0.0000
3665,5,0.0000
3666,5,0.0000
3667,5,0.0000
3668,5,0.0000
3669,5,0.0000
3670,5,0.0000
3671,5,0.0000
3672,5,0.0000
3673,5,0.0000
3674,5,0.0000
3675,5,0.0000
3676,5,0.0000
3677,5,0.0000
3678,5,0.0000
3679,5,0.0000
3680,1,0.0000
3681,1,0.0000
3682,1,0.0000
3683,1,0.0000
3684,1,0.0000
3685,1,0.0000
3686,1,0.0000
3687,1,0.0000
3688,1,0.0000
3689,1,0.0000
3690,1,0.0000
3691,1,0.0000
3692,1,0.0000
3693,1,0.0000
3694,1,0.0000
3695,1,0.0000
3696,9,0.0000
3697,9,0.0000
3698,9,0.0000
3699,9,0.0000
3700,9,0.0000
3701,9,0.0000
3702,9,0.0000
3703,9,0.0000
3704,7,0.0000
3705,7,0.0000
3706,7,0.0000
3707,7,0.0000
3708,7,0.0000
3709,7,0.0000
3710,7,0.0000
3711,7,0.0000
3712,6,0.0000
3713,6,0.0000
3714,6,0.0000
3715,6,0.0000
3716,6,0.0000
3717,6,0.0000
3718,6,0.0000
3719,6,0.0000
3720,7,0.0000
3721,7,0.0000
3722,7,0.0000
3723,7,0.0000
3724,7,0.0000
3725,7,0.0000
3726,7,0.0000
3727,7,0.0000
3728,3,0.0000
3729,3,0.0000
3730,3,0.0000
3731,3,0.0000
3732,3,0.0000
3733,3,0.0000
3734,3,0.0000
3735,3,0.0000
3736,9,0.0000
3737,9,0.0000
3738,9,0.0000
3739,9,0.0000
3740,9,0.0000
3741,9,0.0000
3742,9,0.0000
3743,9,0.0000
3744,2,0.0000
3745,2,0.0000
3746,2,0.0000
3747,2,0.0000
3748,2,0.0000
3749,2,0.0000
3750,2,0.0000
3751,2,0.0000
3752,3,0.0000
3753,3,0.0000
3754,3,0.0000
3755,3,0.0000
3756,3,0.0000
3757,3,0.0000
3758,3,0.0000
3759,3,0.0000
3760,4,0.0000
3761,4,0.0000
3762,4,0.0000
3763,4,0.0000
3764,4,0.0000
3765,4,0.0000
3766,4,0.0000
3767,4,0.0000
3768,4,0.0000
3769,4,0.0000
3770,4,0.0000
3771,4,0.0000
3772,4,0.0000
3773,4,0.0000
3774,4,0.0000
3775,4,0.0000
3776,5,0.0000
3777,5,0.0000
3778,5,0.0000
3779,5,0.0000
3780,5,0.0000
3781,5,0.0000
3782,5,0.0000
3783,5,0.0000
3784,5,0.0000
3785,5,0.0000
3786,5,0.0000
3787,5,0.0000
3788,5,0.0000
3789,5,0.0000
3790,5,0.0000
3791,5,0.0000
3792,5,0.0000
3793,5,0.0000
3794,5,0.0000
3795,5,0.0000
3796,5,0.0000
3797,5,0.0000
3798,5,0.0000
3799,5,0.0000
3800,2,0.0000
3801,2,0.0000
3802,2,0.0000
3803,2,0.0000
3804,2,0.0000
3805,2,0.0000
3806,2,0.0000
3807,2,0.0000
3808,6,0.0000
3809,6,0.0000
3810,6,0.0000
3811,6,0.0000
3812,6,0.0000
3813,6,0.0000
3814,6,0.0000
3815,6,0.0000
3816,3,0.0000
3817,3,0.0000
3818,3,0.0000
3819,3,0.0000
3820,3,0.0000
3821,3,0.0000
3822,3,0.0000
3823,3,0.0000
3824,4,0.0000
3825,4,0.0000
3826,4,0.0000
3827,4,0.0000
3828,4,0.0000
3829,4,0.0000
3830,4,0.0000
3831,4,0.0000
3832,4,0.0000
3833,4,0.0000
3834,4,0.0000
3835,4,0.0000
3836,4,0.0000
3837,4,0.0000
3838,4,0.0000
3839,4,0.0000
3840,4,0.0000
3841,4,0.0000
3842,4,0.0000
3843,4,0.0000
3844,4,0.0000
3845,4,0.0000
3846,4,0.0000
3847,4,0.0000
3848,2,0.0000
3849,2,0.0000
3850,2,0.0000
3851,2,0.0000
3852,2,0.0000
3853,2,0.0000
3854,2,0.0000
3855,2,0.0000
3856,3,0.0000
3857,3,0.0000
3858,3,0.0000
3859,3,0.0000
3860,3,0.0000
3861,3,0.0000
3862,3,0.0000
3863,3,0.0000
3864,3,0.0000
3865,3,0.0000
3866,3,0.0000
3867,3,0.0000
3868,3,0.0000
3869,3,0.0000
3870,3,0.0000
3871,3,0.0000
3872,2,0.0000
3873,2,0.0000
3874,2,0.0000
3875,2,0.0000
3876,2,0.0000
3877,2,0.0000
3878,2,0.0000
3879,2,0.0000
3880,4,0.0000
3881,4,0.0000
3882,4,0.0000
3883,4,0.0000
3884,4,0.0000
3885,4,0.0000
3886,4,0.0000
3887,4,0.0000
3888,6,0.0000
3889,6,0.0000
3890,6,0.0000
3891,6,0.0000
3892,6,0.0000
3893,6,0.0000
3894,6,0.0000
3895,6,0.0000
3896,4,0.0000
3897,4,0.0000
3898,4,0.0000
3899,4,0.0000
3900,4,0.0000
3901,4,0.0000
3902,4,0.0000
3903,4,0.0000
3904,4,0.0000
3905,4,0.0000
3906,4,0.0000
3907,4,0.0000
3908,4,0.0000
3909,4,0.0000
3910,4,0.0000
3911,4,0.0000
3912,4,0.0000
3913,4,0.0000
3914,4,0.0000
3915,4,0.0000
3916,4,0.0000
3917,4,0.0000
3918,4,0.0000
3919,4,0.0000
3920,4,0.0000
3921,4,0.0000
3922,4,0.0000
3923,4,0.0000
3924,4,0.0000
3925,4,0.0000
3926,4,0.0000
3927,4,0.0000
3928,1,0.0000
3929,1,0.0000
3930,1,0.0000
3931,1,0.0000
3932,1,0.0000
3933,1,0.0000
3934,1,0.0000
3935,1,0.0000
3936,3,0.0000
3937,3,0.0000
3938,3,0.0000
3939,3,0.0000
3940,3,0.0000
3941,3,0.0000
3942,3,0.0000
3943,3,0.0000
3944,4,0.0000
3945,4,0.0000
3946,4,0.0000
3947,4,0.0000
3948,4,0.0000
3949,4,0.0000
3950,4,0.0000
3951,4,0.0000
3952,2,0.0000
3953,2,0.0000
3954,2,0.0000
3955,2,0.0000
3956,2,0.0000
3957,2,0.0000
3958,2,0.0000
3959,2,0.0000
3960,4,0.0000
3961,4,0.0000
3962,4,0.0000
3963,4,0.0000
3964,4,0.0000
3965,4,0.0000
3966,4,0.0000
3967,4,0.0000
3968,4,0.0000
3969,4,0.0000
3970,4,0.0000
3971,4,0.0000
3972,4,0.0000
3973,4,0.0000
3974,4,0.0000
3975,4,0.0000
3976,1,0.0000
3977,1,0.0000
3978,1,0.0000
3979,1,0.0000
3980,1,0.0000
3981,1,0.0000
3982,1,0.0000
3983,1,0.0000
3984,4,0.0000
3985,4,0.0000
3986,4,0.0000
3987,4,0.0000
3988,4,0.0000
3989,4,0.0000
3990,4,0.0000
3991,4,0.0000
3992,1,0.0000
3993,1,0.0000
3994,1,0.0000
3995,1,0.0000
3996,1,0.0000
3997,1,0.0000
3998,1,0.0000
3999,1,0.0000
4000,2,0.0000
4001,2,0.0000
4002,2,0.0000
4003,2,0.0000
4004,2,0.0000
4005,2,0.0000
4006,2,0.0000
4007,2,0.0000
4008,3,0.0000
4009,3,0.0000
4010,3,0.0000
4011,3,0.0000
4012,3,0.0000
4013,3,0.0000
4014,3,0.0000
4015,3,0.0000
4016,2,0.0000
4017,2,0.0000
4018,2,0.0000
4019,2,0.0000
4020,2,0.0000
4021,2,0.0000
4022,2,0.0000
4023,2,0.0000
4024,3,0.0000
4025,3,0.0000
4026,3,0.0000
4027,3,0.0000
4028,3,0.0000
4029,3,0.0000
4030,3,0.0000
4031,3,0.0000
4032,2,0.0000
4033,2,0.0000
4034,2,0.0000
4035,2,0.0000
4036,2,0.0000
4037,2,0.0000
4038,2,0.0000
4039,2,0.0000
4040,3,0.0000
4041,3,0.0000
4042,3,0.0000
4043,3,0.0000
4044,3,0.0000
4045,3,0.0000
4046,3,0.0000
4047,3,0.0000
4048,4,0.0000
4049,4,0.0000
4050,4,0.0000
4051,4,0.0000
4052,4,0.0000
4053,4,0.0000
4054,4,0.0000
4055,4,0.0000
4056,3,0.0000
4057,3,0.0000
4058,3,0.0000
4059,3,0.0000
4060,3,0.0000
4061,3,0.0000
4062,3,0.0000
4063,3,0.0000
4064,1,0.0000
4065,1,0.0000
4066,1,0.0000
4067,1,0.0000
4068,1,0.0000
4069,1,0.0000
4070,1,0.0000
4071,1,0.0000
4072,1,0.0000
4073,1,0.0000
4074,1,0.0000
4075,1,0.0000
4076,1,0.0000
4077,1,0.0000
4078,1,0.0000
4079,1,0.0000
4080,2,0.0000
4081,2,0.0000
4082,2,0.0000
4083,2,0.0000
4084,2,0.0000
4085,2,0.0000
4086,2,0.0000
4087,2,0.0000
